city,companyFullName,companyLabelList,companySize,education,financeStage,firstType,industryField,jobNature,latitude,longitude,positionAdvantage,positionId,positionLables,positionName,salary,workYear
北京,北京因果树网络科技有限公司,"['技能培训', '节日礼物', '股票期权', '带薪年假']",50-150人,本科,B轮,开发/测试/运维类,金融,全职,39.984791,116.306683,"模型专家,数据大师",3891140,"['金融', '行业研究']",高级数据分析师,10k-20k,3-5年
成都,广东鸿特普惠信息服务有限公司,"['年底双薪', '带薪年假', '美女多', '五险一金']",2000人以上,大专,D轮及以上,产品/需求/项目类,金融,全职,30.568738,104.063117,"周末双休,五险一金,节日福利,带薪年假",3339000,"['金融', '统计']",数据分析专员(成都）,3k-5k,1-3年
杭州,支付宝(杭州)信息技术有限公司,"['年底双薪', '带薪年假', '股票期权', '绩效奖金']",2000人以上,本科,B轮,开发/测试/运维类,"金融,移动互联网",全职,30.272627,120.125788,"股票期权,技术挑战,技能培训,职位机遇",3698324,"['资深', '数据挖掘', '机器学习', '人工智能']",蚂蚁金服-数据分析专家/高级专家,25k-50k,不限
北京,京东金融,"['供应链金融', '消费金融', '众筹业务', '支付业务']",2000人以上,硕士,上市公司,产品/需求/项目类,金融,全职,39.786653,116.562968,大平台,4071787,"['大数据', 'BI', '可视化', '业务运营', 'SPSS']",资深数据分析专家,30k-45k,5-10年
北京,光合新知（北京）科技有限公司,"['产品领先行业', '关注学习本源', '明星跨界团队', '股票期权']",150-500人,大专,B轮,开发/测试/运维类,"移动互联网,教育",全职,39.991999,116.500139,"免费早午餐,年假15天,指数级增长,数据量大",3983242,"['高级', '中级', '运营', '产品经理', '大数据']",数据分析,10k-20k,1-3年
上海,上海倾听信息技术有限公司,"['明星直播', '男女1:1', '带薪年假', '扁平管理']",150-500人,本科,D轮及以上,产品/需求/项目类,移动互联网,全职,31.2181055,121.53128155,弹性工作，年轻化团队，行业领先平台,3986226,"['金融', '高级', '业务运营', '大数据', '数据挖掘']",数据分析师,15k-25k,3-5年
北京,蓝港在线（北京）科技有限公司,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",500-2000人,本科,上市公司,产品/需求/项目类,游戏,全职,40.01206006,116.47493,七险一金 免费三餐 免费班车 专业培训,4061386,"['移动互联网', '游戏', '运营', '大数据']",数据分析总监,25k-35k,5-10年
上海,蜜柚网络科技（上海）有限公司,"['技能培训', '节日礼物', '股票期权', '带薪年假']",150-500人,本科,不需要融资,运营/编辑/客服,"社交网络,文化娱乐",全职,30.994275,121.99341,"氛围好,福利多,欢乐多,逼格高",3424873,"['高级', '大数据', '数据挖掘']",数据分析师-运营方向,8k-10k,不限
北京,中诚信征信有限公司,[],150-500人,硕士,不需要融资,开发/测试/运维类,"移动互联网,金融",全职,39.921853,116.420489,"五险一金,免费午餐,下午茶,独立四合院",3403083,"['金融', '征信', '大数据']",数据分析师（风控建模方向）,15k-30k,1-3年
上海,上海画龙信息科技有限公司,"['年底四薪', '股票期权', '带薪年假', '五险一金']",15-50人,本科,A轮,产品/需求/项目类,"数据服务,广告营销",全职,31.187368,121.430795,一流的团队实力，完善的员工成长计划+平台,4046891,"['商业', '大数据', 'SQL', 'R', 'python']",高级数据分析师,10k-20k,3-5年
北京,飞驰镁物（北京）信息服务有限公司,"['智能汽车', '车联网', '股票期权', '黄金团队组合']",150-500人,本科,B轮,开发/测试/运维类,"移动互联网,数据服务",全职,39.89339007,116.51052,五险一金 弹性工作职责 13薪,3466215,"['大数据', '数据挖掘', 'SPSS', 'sas']",数据分析师,13k-20k,3-5年
上海,南京安贤信息科技有限公司,[],15-50人,本科,A轮,开发/测试/运维类,"移动互联网,信息安全",全职,31.24984,121.395555,"大平台,带人",3912834,"['大数据', '数据挖掘', 'SPSS']",高级数据分析师,22k-36k,3-5年
北京,北京深极智能科技有限公司,[],少于15人,硕士,天使轮,产品/需求/项目类,其他,全职,39.975023,116.349408,"上升空间,团队融洽,领导nic",2707825,"['游戏', '数据挖掘', 'SPSS']",数据分析师,10k-20k,1-3年
广州,广州棒谷科技股份有限公司,"['项目奖金', '绩效奖金', '年终奖', '五险一金']",2000人以上,本科,不需要融资,产品/需求/项目类,电子商务,全职,23.175202,113.271506,"奖金丰厚,绩效奖金,发展空间大,年轻团队",3915208,"['大数据', 'BI', '数据管理']",数据分析师,6k-8k,1-3年
杭州,杭州点望科技有限公司,"['技能培训', '节日礼物', '股票期权', '扁平管理']",150-500人,本科,B轮,开发/测试/运维类,"移动互联网,社交网络",全职,30.266811,120.097412,"B轮机会,年底多薪,免费体检,扁平管理",3822281,[],数据分析,8k-15k,3-5年
珠海,珠海市小源科技有限公司,"['带薪年假', '岗位晋升', '五险一金', '股票期权']",50-150人,本科,B轮,产品/需求/项目类,移动互联网,全职,22.238006,113.542057,"双休,上班不打卡,不限量零食,年度旅游",4118559,"['电商', '物流', '大数据', '数据开发', '数据管理']",数据分析师,4k-6k,不限
上海,广东鸿特普惠信息服务有限公司,"['年底双薪', '带薪年假', '美女多', '五险一金']",2000人以上,本科,D轮及以上,开发/测试/运维类,金融,全职,31.211843,121.596821,"双休,五险一金,年终奖,旅游",3580369,"['金融', '数据挖掘', '大数据', 'SPSS', 'sas']",数据分析岗,6k-12k,1-3年
北京,京东金融,"['供应链金融', '消费金融', '众筹业务', '支付业务']",2000人以上,本科,上市公司,开发/测试/运维类,金融,全职,39.82198934,116.52117756,餐补+年终奖+好的晋升空间,3061464,"['支付', '大数据', '数据挖掘']",高级数据分析师,20k-30k,5-10年
上海,上海倾听信息技术有限公司,"['明星直播', '男女1:1', '带薪年假', '扁平管理']",150-500人,本科,D轮及以上,运营/编辑/客服,移动互联网,全职,31.2181055,121.53128155,与行业大牛共事,3802451,"['运营', '编辑', '产品']",用户增长数据分析实习生,2k-3k,不限
北京,蓝港在线（北京）科技有限公司,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",500-2000人,本科,上市公司,产品/需求/项目类,游戏,全职,40.01206006,116.47493,游戏数据分析 游戏行业分析 SPSS,3891186,"['社交', '资深', '高级', '游戏开发', '数值']",游戏数据分析师,10k-20k,3-5年
上海,中诚信征信有限公司,[],150-500人,硕士,不需要融资,开发/测试/运维类,"移动互联网,金融",全职,0.0,0.0,"行业领导者,弹性工作制,周五7小时,扁平化管理",4070433,['Java'],数据分析师（风控建模方向-上海）,15k-30k,1-3年
上海,上海画龙信息科技有限公司,"['年底四薪', '股票期权', '带薪年假', '五险一金']",15-50人,硕士,A轮,开发/测试/运维类,"数据服务,广告营销",全职,31.187368,121.430795,来自硅谷的大数据团队，期权激励，平台大,4113089,"['大数据', 'SQL', 'R', 'python', '商业']",数据分析师,8k-16k,1-3年
北京,北京弘合柏基金融信息服务有限责任公司,"['岗位晋升', '股票期权', '绩效奖金', '定期体检']",500-2000人,硕士,C轮,产品/需求/项目类,金融,全职,39.979691,116.312978,"大牛多,平台大,团队友好,气氛活跃",4112766,"['理财', '大数据', '数据挖掘']",数据分析师（理财端）,15k-25k,1-3年
上海,上海钧正网络科技有限公司,"['绩效奖金', '年底双薪', '股票期权', '交通补助']",500-2000人,本科,D轮及以上,产品/需求/项目类,"移动互联网,硬件",全职,31.12276,121.363974,"年底双薪,D+轮融资",4023293,"['高级', '大数据', '商业', '业务运营']",资深数据分析师,15k-30k,3-5年
北京,北京三快在线科技有限公司,"['技能培训', '绩效奖金', '岗位晋升', '领导好']",2000人以上,本科,D轮及以上,运营/编辑/客服,"移动互联网,O2O",全职,31.217836,121.417969,"独角兽企业,免费班车",4112821,"['硬件制造', '大数据', 'SPSS']",数据分析专员,10k-15k,1-3年
上海,上海拿米金融信息服务有限公司,"['年底双薪', '股票期权', '带薪年假', '通讯津贴']",150-500人,本科,不需要融资,开发/测试/运维类,"移动互联网,金融",全职,31.171432,121.410559,"五险一金,环境好,福利好",3958296,"['金融', '建模', '数据挖掘']",大数据分析工程师—数据分析师,20k-35k,3-5年
上海,上海触乐信息科技有限公司,"['管理扁平', '发展空间大', '行业独角兽', '带薪年假病假']",150-500人,本科,D轮及以上,运营/编辑/客服,"移动互联网,数据服务",全职,31.172406,121.393969,"11亿用户,行业独角兽,发展空间大,福利待遇佳",4098849,"['电商', '广告营销', '海外', '产品']",商业化运营经理（数据分析）,15k-30k,1-3年
北京,北京真格天成投资管理有限公司,[],50-150人,本科,不需要融资,开发/测试/运维类,金融,全职,39.831812,116.3039,"人工智能,大数据,五险一金,大平台",4050213,"['金融', '社交', '借贷', '建模']",高级数据分析师-真格基金投资企业（罗马车贷）,25k-35k,3-5年
上海,鼎必程（上海）信息技术有限公司,"['年底双薪', '带薪年假', '定期体检', '交通补助']",50-150人,本科,B轮,产品/需求/项目类,金融,全职,31.183898,121.475215,"发展空间大,弹性工作,免费班车,无限零食",3928874,"['资深', '大数据', '数据挖掘']",数据分析师,10k-20k,1-3年
北京,北京趣拿软件科技有限公司,"['技能培训', '节日礼物', '带薪年假', '无息住房贷款']",2000人以上,本科,上市公司,产品/需求/项目类,移动互联网,全职,39.979387,116.311857,弹性工作时间 带薪假期,3633438,"['旅游', '数据挖掘', '建模', 'R']",高级产品经理（数据分析方向）-攻略事业部,15k-30k,3-5年
上海,百联全渠道电子商务有限公司,"['节日礼物', '岗位晋升', '五险一金', '午餐补助']",500-2000人,本科,不需要融资,市场/商务/销售类,"电子商务,O2O",全职,30.994061,120.993464,"国企,氛围",3598669,"['金融', '数据挖掘', 'SPSS', 'sas']",业务数据分析,15k-30k,3-5年
北京,京东金融,"['供应链金融', '消费金融', '众筹业务', '支付业务']",2000人以上,本科,上市公司,技术,金融,全职,39.82198934,116.52117756,餐补+年终奖+良好的晋升空间,635332,"['支付', '数据挖掘']",数据分析,15k-30k,3-5年
上海,上海画龙信息科技有限公司,"['年底四薪', '股票期权', '带薪年假', '五险一金']",15-50人,本科,A轮,产品/需求/项目类,"数据服务,广告营销",全职,31.187368,121.430795,"大数据公司,硅谷团队,股票期权,带薪假期",2547009,"['大数据', 'R', 'python']",高级商业数据分析师,15k-30k,5-10年
上海,上海钧正网络科技有限公司,"['绩效奖金', '年底双薪', '股票期权', '交通补助']",500-2000人,大专,D轮及以上,产品/需求/项目类,"移动互联网,硬件",全职,31.122746,121.363896,"发展空间大,福利多,弹性时间",3875556,"['金融', 'SPSS', 'sas']",数据分析（上海）,5k-9k,1年以下
北京,北京三快在线科技有限公司,"['技能培训', '绩效奖金', '岗位晋升', '领导好']",2000人以上,本科,D轮及以上,运营/编辑/客服,"移动互联网,O2O",全职,31.217836,121.417969,互联网独角,3965217,"['硬件制造', '大数据', 'SPSS']",数据分析专员,10k-15k,1-3年
上海,上海拿米金融信息服务有限公司,"['年底双薪', '股票期权', '带薪年假', '通讯津贴']",150-500人,大专,不需要融资,产品/需求/项目类,"移动互联网,金融",全职,31.171432,121.410559,13薪,3360450,"['金融', '旅游']",数据分析师,10k-15k,1-3年
上海,上海先烁信息科技有限公司,"['节日礼物', '技能培训', '带薪年假', '岗位晋升']",150-500人,本科,B轮,产品/需求/项目类,移动互联网,全职,31.21709,121.53219,"发展前景,扁平管理,福利优厚,晋升机会",3992548,"['物流', '大数据', 'BI', '专员', 'WMS']",数据分析师,10k-17k,1-3年
北京,央广新媒体文化传媒（北京）有限公司,"['技能培训', '年终奖金', '定期体检', '带薪年假']",150-500人,本科,不需要融资,开发/测试/运维类,"移动互联网,文化娱乐",全职,39.99426,115.99339,"福利健全,团队年轻,年终奖金",3419357,"['初级', 'seo', '搜索']",数据分析,8k-12k,1-3年
北京,北京启萌教育科技有限公司,"['绩效奖金', '弹性工作', '岗位晋升', '股票期权']",150-500人,本科,A轮,开发/测试/运维类,"移动互联网,教育",全职,39.989577,116.482647,氛围好,3988561,"['初级', '大数据', 'SPSS', '数据管理']",数据分析,6k-10k,1-3年
广州,广东万城万充电动车运营股份有限公司,"['周末双休', '员工餐厅', '五险一金', '不打卡']",150-500人,大专,不需要融资,产品/需求/项目类,其他,全职,23.078157,113.262569,"双休,五险一金,员工饭堂,年终奖",4058875,"['市场', '策划', '会务']",数据分析师,6k-10k,1-3年
上海,通联数据股份公司,"['五险一金', '通讯津贴', '带薪年假', '节日礼物']",150-500人,本科,不需要融资,金融,金融,全职,31.2375703,121.49772009,薪资福利好 大数据,2274995,['行业研究'],行业数据分析师,10k-20k,1-3年
上海,两鲜商贸（上海）有限公司,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",150-500人,本科,A轮,开发/测试/运维类,电子商务,全职,31.169947,121.566916,"氛围轻松,大牛带教",3111840,"['数据挖掘', 'SPSS']",助理数据分析师,5k-7k,不限
深圳,深圳世联行地产顾问股份有限公司,"['五险一金', '通讯津贴', '带薪年假', '年底双薪']",2000人以上,本科,上市公司,运营/编辑/客服,企业服务,全职,22.544938,114.127163,公司平台大，发展前景好,4034151,"['金融', 'SPSS', 'sas']",数据分析岗,5k-8k,不限
深圳,深圳市拓翼无境供应链服务有限公司,"['年底双薪', '专项奖金', '年终分红', '绩效奖金']",150-500人,大专,未融资,产品/需求/项目类,"电子商务,企业服务",全职,22.585743,113.950122,"免费零食,带薪年假,定期体检",4089153,"['信息安全', '大数据', '数据挖掘']",数据分析专员(亚马逊报表方向),5k-8k,不限
上海,晋松（上海）网络信息技术有限公司,"['相互成就', '敢想敢做', '消费场景', '趋势改变习惯']",50-150人,本科,A轮,开发/测试/运维类,"移动互联网,金融",全职,31.307861,121.513693,"消费金融,年终多薪,行业前景大",4087301,"['hadoop', '数据挖掘', '建模', 'SPSS']",资深数据分析师,15k-30k,3-5年
